Timestamp,Heart Rate,RR Interval in seconds
2023-11-04 19:46:21+00:00,82,0.732
2023-11-04 19:46:22+00:00,82,0.73
2023-11-04 19:46:23+00:00,82,0.75
2023-11-04 19:46:24+00:00,81,0.757
2023-11-04 19:46:24+00:00,81,0.742
2023-11-04 19:46:25+00:00,81,0.742
2023-11-04 19:46:26+00:00,81,0.751
2023-11-04 19:46:26+00:00,81,0.759
2023-11-04 19:46:27+00:00,81,0.731
2023-11-04 19:46:28+00:00,81,0.73
2023-11-04 19:46:29+00:00,81,0.72
2023-11-04 19:46:29+00:00,81,0.708
2023-11-04 19:46:30+00:00,82,0.692
2023-11-04 19:46:31+00:00,83,0.69
2023-11-04 19:46:31+00:00,83,0.681
2023-11-04 19:46:32+00:00,83,0.688
2023-11-04 19:46:33+00:00,84,0.699
2023-11-04 19:46:33+00:00,84,0.709
2023-11-04 19:46:34+00:00,84,0.696
2023-11-04 19:46:35+00:00,84,0.709
2023-11-04 19:46:36+00:00,84,0.719
2023-11-04 19:46:36+00:00,84,0.721
2023-11-04 19:46:37+00:00,84,0.7
2023-11-04 19:46:38+00:00,84,0.713
2023-11-04 19:46:38+00:00,84,0.715
2023-11-04 19:46:39+00:00,84,0.723
2023-11-04 19:46:40+00:00,84,0.71
2023-11-04 19:46:41+00:00,84,0.71
2023-11-04 19:46:41+00:00,84,0.723
2023-11-04 19:46:42+00:00,84,0.729
2023-11-04 19:46:43+00:00,84,0.713
2023-11-04 19:46:44+00:00,84,0.714
2023-11-04 19:46:44+00:00,84,0.726
2023-11-04 19:46:45+00:00,84,0.732
2023-11-04 19:46:46+00:00,84,0.716
2023-11-04 19:46:46+00:00,84,0.726
2023-11-04 19:46:47+00:00,84,0.735
2023-11-04 19:46:48+00:00,83,0.738
2023-11-04 19:46:49+00:00,83,0.721
2023-11-04 19:46:49+00:00,83,0.737
2023-11-04 19:46:50+00:00,83,0.74
2023-11-04 19:46:51+00:00,83,0.729
2023-11-04 19:46:52+00:00,83,0.73
2023-11-04 19:46:52+00:00,83,0.742
2023-11-04 19:46:53+00:00,82,0.735
2023-11-04 19:46:54+00:00,82,0.712
2023-11-04 19:46:54+00:00,82,0.709
2023-11-04 19:46:55+00:00,83,0.699
2023-11-04 19:46:56+00:00,83,0.686
2023-11-04 19:46:56+00:00,83,0.687
2023-11-04 19:46:57+00:00,84,0.693
2023-11-04 19:46:58+00:00,84,0.689
2023-11-04 19:46:59+00:00,85,0.68
2023-11-04 19:46:59+00:00,85,0.688
2023-11-04 19:47:00+00:00,85,0.706
2023-11-04 19:47:01+00:00,85,0.714
2023-11-04 19:47:01+00:00,85,0.703
2023-11-04 19:47:02+00:00,85,0.716
2023-11-04 19:47:03+00:00,85,0.73
2023-11-04 19:47:04+00:00,85,0.717
2023-11-04 19:47:04+00:00,85,0.707
2023-11-04 19:47:05+00:00,85,0.717
2023-11-04 19:47:06+00:00,84,0.726
2023-11-04 19:47:06+00:00,84,0.725
2023-11-04 19:47:07+00:00,84,0.715
2023-11-04 19:47:08+00:00,84,0.699
2023-11-04 19:47:09+00:00,84,0.702
2023-11-04 19:47:09+00:00,84,0.699
2023-11-04 19:47:10+00:00,85,0.713
2023-11-04 19:47:11+00:00,84,0.73
2023-11-04 19:47:11+00:00,84,0.736
2023-11-04 19:47:12+00:00,84,0.723
2023-11-04 19:47:13+00:00,84,0.737
2023-11-04 19:47:14+00:00,83,0.744
2023-11-04 19:47:14+00:00,83,0.732
2023-11-04 19:47:15+00:00,83,0.726
2023-11-04 19:47:16+00:00,83,0.743
2023-11-04 19:47:17+00:00,83,0.727
2023-11-04 19:47:17+00:00,83,0.714
2023-11-04 19:47:18+00:00,83,0.726
2023-11-04 19:47:19+00:00,83,0.731
2023-11-04 19:47:19+00:00,83,0.733
2023-11-04 19:47:20+00:00,83,0.721
2023-11-04 19:47:21+00:00,83,0.716
2023-11-04 19:47:22+00:00,83,0.716
2023-11-04 19:47:22+00:00,83,0.702
2023-11-04 19:47:23+00:00,83,0.688
2023-11-04 19:47:24+00:00,84,0.68
2023-11-04 19:47:24+00:00,84,0.673
2023-11-04 19:47:25+00:00,85,0.667
2023-11-04 19:47:26+00:00,86,0.667
2023-11-04 19:47:26+00:00,86,0.663
2023-11-04 19:47:27+00:00,86,0.675
2023-11-04 19:47:28+00:00,87,0.691
2023-11-04 19:47:28+00:00,87,0.707
2023-11-04 19:47:29+00:00,87,0.702
2023-11-04 19:47:30+00:00,87,0.733
2023-11-04 19:47:31+00:00,85,0.758
2023-11-04 19:47:31+00:00,85,0.779
2023-11-04 19:47:32+00:00,84,0.738
2023-11-04 19:47:33+00:00,84,0.723
2023-11-04 19:47:34+00:00,83,0.754
2023-11-04 19:47:34+00:00,83,0.748
2023-11-04 19:47:44+00:00,80,0.729
2023-11-04 19:47:44+00:00,80,0.739
2023-11-04 19:47:45+00:00,80,0.743
2023-11-04 19:47:46+00:00,80,0.744
2023-11-04 19:47:47+00:00,80,0.727
2023-11-04 19:47:47+00:00,80,0.741
2023-11-04 19:47:48+00:00,80,0.741
2023-11-04 19:47:49+00:00,80,0.743
2023-11-04 19:47:50+00:00,81,0.731
2023-11-04 19:47:50+00:00,81,0.749
2023-11-04 19:47:51+00:00,81,0.761
2023-11-04 19:47:52+00:00,80,0.759
2023-11-04 19:47:53+00:00,80,0.733
2023-11-04 19:47:53+00:00,80,0.752
2023-11-04 19:47:54+00:00,80,0.749
2023-11-04 19:47:55+00:00,80,0.73
2023-11-04 19:47:56+00:00,80,0.749
2023-11-04 19:47:56+00:00,80,0.745
2023-11-04 19:47:57+00:00,80,0.74
2023-11-04 19:47:58+00:00,80,0.738
2023-11-04 19:47:59+00:00,81,0.75
2023-11-04 19:47:59+00:00,81,0.758
2023-11-04 19:48:00+00:00,80,0.743
2023-11-04 19:48:01+00:00,80,0.769
2023-11-04 19:48:02+00:00,80,0.799
2023-11-04 19:48:02+00:00,80,0.778
2023-11-04 19:48:03+00:00,80,0.759
2023-11-04 19:48:04+00:00,79,0.765
2023-11-04 19:48:05+00:00,79,0.756
2023-11-04 19:48:05+00:00,79,0.739
2023-11-04 19:48:06+00:00,79,0.744
2023-11-04 19:48:07+00:00,80,0.753
2023-11-04 19:48:08+00:00,80,0.744
2023-11-04 19:48:08+00:00,80,0.747
2023-11-04 19:48:09+00:00,80,0.766
2023-11-04 19:48:10+00:00,80,0.755
2023-11-04 19:48:11+00:00,80,0.729
2023-11-04 19:48:11+00:00,80,0.724
2023-11-04 19:48:12+00:00,80,0.723
2023-11-04 19:48:13+00:00,81,0.731
2023-11-04 19:48:13+00:00,81,0.718
2023-11-04 19:48:14+00:00,81,0.716
2023-11-04 19:48:15+00:00,81,0.718
2023-11-04 19:48:16+00:00,82,0.708
2023-11-04 19:48:16+00:00,82,0.694
2023-11-04 19:48:17+00:00,82,0.689
2023-11-04 19:48:18+00:00,83,0.681
2023-11-04 19:48:18+00:00,83,0.688
2023-11-04 19:48:19+00:00,84,0.689
2023-11-04 19:48:20+00:00,84,0.702
2023-11-04 19:48:20+00:00,84,0.704
2023-11-04 19:48:21+00:00,84,0.689
2023-11-04 19:48:22+00:00,85,0.681
2023-11-04 19:48:22+00:00,85,0.684
2023-11-04 19:48:23+00:00,85,0.676
2023-11-04 19:48:24+00:00,86,0.664
2023-11-04 19:48:24+00:00,86,0.658
2023-11-04 19:48:25+00:00,87,0.661
2023-11-04 19:48:26+00:00,88,0.656
2023-11-04 19:48:26+00:00,88,0.643
2023-11-04 19:48:27+00:00,89,0.648
2023-11-04 19:48:28+00:00,90,0.651
2023-11-04 19:48:28+00:00,90,0.661
2023-11-04 19:48:29+00:00,90,0.686
2023-11-04 19:48:30+00:00,90,0.715
2023-11-04 19:48:31+00:00,88,0.722
2023-11-04 19:48:31+00:00,88,0.716
2023-11-04 19:48:32+00:00,88,0.71
2023-11-04 19:48:33+00:00,87,0.706
2023-11-04 19:48:33+00:00,87,0.697
2023-11-04 19:48:34+00:00,87,0.701
2023-11-04 19:48:35+00:00,87,0.738
2023-11-04 19:48:36+00:00,86,0.739
2023-11-04 19:48:37+00:00,85,0.752
2023-11-04 19:48:37+00:00,85,0.804
2023-11-04 19:48:38+00:00,84,0.846
2023-11-04 19:48:39+00:00,83,0.844
2023-11-04 19:48:40+00:00,80,0.82
2023-11-04 19:48:40+00:00,80,0.781
2023-11-04 19:48:41+00:00,80,0.771
2023-11-04 19:48:42+00:00,80,0.775
2023-11-04 19:48:43+00:00,79,0.768
2023-11-04 19:48:44+00:00,79,0.769
2023-11-04 19:48:44+00:00,79,0.786
2023-11-04 19:48:45+00:00,79,0.779
2023-11-04 19:48:46+00:00,79,0.785
2023-11-04 19:48:47+00:00,78,0.813
2023-11-04 19:48:48+00:00,78,0.815
2023-11-04 19:48:48+00:00,78,0.804
2023-11-04 19:48:49+00:00,77,0.827
2023-11-04 19:48:50+00:00,77,0.805
2023-11-04 19:48:51+00:00,77,0.769
2023-11-04 19:48:52+00:00,77,0.783
2023-11-04 19:48:52+00:00,77,0.79
2023-11-04 19:48:53+00:00,77,0.775
2023-11-04 19:48:54+00:00,77,0.775
2023-11-04 19:48:55+00:00,77,0.772
2023-11-04 19:48:55+00:00,77,0.766
2023-11-04 19:48:56+00:00,77,0.813
2023-11-04 19:48:57+00:00,77,0.8
2023-11-04 19:48:58+00:00,77,0.762
2023-11-04 19:48:59+00:00,77,0.779
2023-11-04 19:48:59+00:00,77,0.75
2023-11-04 19:49:00+00:00,77,0.764
2023-11-04 19:49:01+00:00,77,0.751
2023-11-04 19:49:02+00:00,78,0.739
2023-11-04 19:49:02+00:00,78,0.758
2023-11-04 19:49:03+00:00,78,0.755
2023-11-04 19:49:04+00:00,78,0.757
2023-11-04 19:49:05+00:00,78,0.759
2023-11-04 19:49:05+00:00,78,0.742
2023-11-04 19:49:06+00:00,78,0.747
2023-11-04 19:49:07+00:00,79,0.771
2023-11-04 19:49:08+00:00,79,0.758
2023-11-04 19:49:08+00:00,79,0.767
2023-11-04 19:49:09+00:00,79,0.759
2023-11-04 19:49:10+00:00,79,0.74
2023-11-04 19:49:11+00:00,79,0.759
2023-11-04 19:49:11+00:00,79,0.749
2023-11-04 19:49:12+00:00,79,0.749
2023-11-04 19:49:13+00:00,79,0.748
2023-11-04 19:49:14+00:00,79,0.732
2023-11-04 19:49:14+00:00,79,0.746
2023-11-04 19:49:15+00:00,80,0.744
2023-11-04 19:49:16+00:00,80,0.723
2023-11-04 19:49:16+00:00,80,0.742
2023-11-04 19:49:17+00:00,80,0.745
2023-11-04 19:49:18+00:00,80,0.738
2023-11-04 19:49:19+00:00,80,0.751
2023-11-04 19:49:19+00:00,80,0.732
2023-11-04 19:49:20+00:00,80,0.741
2023-11-04 19:49:21+00:00,80,0.724
2023-11-04 19:49:22+00:00,81,0.727
2023-11-04 19:49:22+00:00,81,0.73
2023-11-04 19:49:23+00:00,81,0.716
2023-11-04 19:49:24+00:00,81,0.726
2023-11-04 19:49:24+00:00,81,0.723
2023-11-04 19:49:25+00:00,82,0.717
2023-11-04 19:49:26+00:00,82,0.728
2023-11-04 19:49:27+00:00,82,0.724
2023-11-04 19:49:27+00:00,82,0.733
2023-11-04 19:49:28+00:00,82,0.736
2023-11-04 19:49:29+00:00,82,0.723
2023-11-04 19:49:30+00:00,82,0.733
2023-11-04 19:49:30+00:00,82,0.727
2023-11-04 19:49:31+00:00,82,0.722
2023-11-04 19:49:32+00:00,82,0.71
2023-11-04 19:49:32+00:00,82,0.698
2023-11-04 19:49:33+00:00,83,0.71
2023-11-04 19:49:34+00:00,83,0.713
2023-11-04 19:49:35+00:00,83,0.702
2023-11-04 19:49:35+00:00,83,0.713
2023-11-04 19:49:36+00:00,83,0.715
2023-11-04 19:49:37+00:00,84,0.707
2023-11-04 19:49:37+00:00,84,0.711
2023-11-04 19:49:38+00:00,84,0.707
2023-11-04 19:49:39+00:00,84,0.705
2023-11-04 19:49:40+00:00,84,0.725
2023-11-04 19:49:40+00:00,84,0.722
2023-11-04 19:49:41+00:00,84,0.715
2023-11-04 19:49:42+00:00,84,0.738
2023-11-04 19:49:43+00:00,83,0.742
2023-11-04 19:49:43+00:00,83,0.736
2023-11-04 19:49:44+00:00,83,0.746
2023-11-04 19:49:45+00:00,83,0.74
2023-11-04 19:49:45+00:00,83,0.738
2023-11-04 19:49:46+00:00,82,0.737
2023-11-04 19:49:47+00:00,82,0.729
2023-11-04 19:49:48+00:00,82,0.724
2023-11-04 19:49:48+00:00,82,0.714
2023-11-04 19:49:49+00:00,82,0.715
2023-11-04 19:49:50+00:00,83,0.716
2023-11-04 19:49:51+00:00,83,0.726
2023-11-04 19:49:51+00:00,83,0.736
2023-11-04 19:49:52+00:00,83,0.728
2023-11-04 19:49:53+00:00,83,0.745
2023-11-04 19:49:54+00:00,82,0.738
2023-11-04 19:49:54+00:00,82,0.725
2023-11-04 19:49:55+00:00,82,0.745
2023-11-04 19:49:56+00:00,82,0.76
2023-11-04 19:49:56+00:00,82,0.74
2023-11-04 19:49:57+00:00,82,0.761
2023-11-04 19:49:58+00:00,82,0.764
2023-11-04 19:49:59+00:00,81,0.746
2023-11-04 19:50:00+00:00,81,0.757
2023-11-04 19:50:00+00:00,81,0.775
2023-11-04 19:50:01+00:00,81,0.762
2023-11-04 19:50:02+00:00,80,0.795
2023-11-04 19:50:03+00:00,80,0.784
2023-11-04 19:50:03+00:00,80,0.766
2023-11-04 19:50:04+00:00,79,0.779
2023-11-04 19:50:05+00:00,79,0.758
2023-11-04 19:50:16+00:00,79,0.758
2023-11-04 19:50:16+00:00,79,0.771
2023-11-04 19:50:17+00:00,79,0.772
2023-11-04 19:50:18+00:00,79,0.748
2023-11-04 19:50:19+00:00,79,0.761
2023-11-04 19:50:19+00:00,79,0.767
2023-11-04 19:50:20+00:00,79,0.735
2023-11-04 19:50:21+00:00,79,0.747
2023-11-04 19:50:22+00:00,79,0.757
2023-11-04 19:50:22+00:00,79,0.747
2023-11-04 19:50:23+00:00,79,0.759
2023-11-04 19:50:24+00:00,79,0.773
2023-11-04 19:50:25+00:00,79,0.753
2023-11-04 19:50:25+00:00,79,0.761
2023-11-04 19:50:26+00:00,79,0.764
2023-11-04 19:50:27+00:00,79,0.745
2023-11-04 19:50:28+00:00,79,0.741
2023-11-04 19:50:28+00:00,79,0.723
2023-11-04 19:50:29+00:00,80,0.724
2023-11-04 19:50:30+00:00,80,0.714
2023-11-04 19:50:30+00:00,80,0.692
2023-11-04 19:50:31+00:00,81,0.691
2023-11-04 19:50:32+00:00,81,0.686
2023-11-04 19:50:33+00:00,83,0.687
2023-11-04 19:50:33+00:00,83,0.686
2023-11-04 19:50:34+00:00,83,0.685
2023-11-04 19:50:35+00:00,84,0.691
2023-11-04 19:50:35+00:00,84,0.684
2023-11-04 19:50:36+00:00,84,0.672
2023-11-04 19:50:37+00:00,86,0.664
2023-11-04 19:50:37+00:00,86,0.663
2023-11-04 19:50:38+00:00,86,0.664
2023-11-04 19:50:39+00:00,87,0.666
2023-11-04 19:50:39+00:00,87,0.667
2023-11-04 19:50:40+00:00,88,0.659
2023-11-04 19:50:41+00:00,88,0.668
2023-11-04 19:50:41+00:00,88,0.661
2023-11-04 19:50:42+00:00,89,0.656
2023-11-04 19:50:42+00:00,89,0.661
2023-11-04 19:50:43+00:00,89,0.666
2023-11-04 19:50:44+00:00,89,0.666
2023-11-04 19:50:45+00:00,89,0.681
2023-11-04 19:50:45+00:00,89,0.695
2023-11-04 19:50:46+00:00,89,0.701
2023-11-04 19:50:47+00:00,88,0.708
2023-11-04 19:50:47+00:00,88,0.738
2023-11-04 19:50:48+00:00,87,0.73
2023-11-04 19:50:49+00:00,87,0.714
2023-11-04 19:50:50+00:00,86,0.729
2023-11-04 19:50:50+00:00,86,0.768
2023-11-04 19:50:51+00:00,85,0.764
2023-11-04 19:50:52+00:00,84,0.736
2023-11-04 19:50:53+00:00,83,0.755
2023-11-04 19:50:53+00:00,83,0.758
2023-11-04 19:50:54+00:00,83,0.738
2023-11-04 19:50:55+00:00,83,0.747
2023-11-04 19:50:56+00:00,82,0.752
2023-11-04 19:50:56+00:00,82,0.732
2023-11-04 19:50:57+00:00,82,0.749
2023-11-04 19:50:58+00:00,82,0.768
2023-11-04 19:50:59+00:00,82,0.764
2023-11-04 19:51:00+00:00,81,0.768
2023-11-04 19:51:00+00:00,81,0.785
2023-11-04 19:51:01+00:00,81,0.781
2023-11-04 19:51:02+00:00,80,0.79
2023-11-04 19:51:03+00:00,79,0.807
2023-11-04 19:51:03+00:00,79,0.767
2023-11-04 19:51:04+00:00,79,0.778
2023-11-04 19:51:05+00:00,79,0.782
2023-11-04 19:51:06+00:00,79,0.764
2023-11-04 19:51:07+00:00,79,0.773
2023-11-04 19:51:07+00:00,79,0.751
2023-11-04 19:51:08+00:00,79,0.768
2023-11-04 19:51:09+00:00,79,0.777
2023-11-04 19:51:10+00:00,78,0.767
2023-11-04 19:51:10+00:00,78,0.783
2023-11-04 19:51:11+00:00,78,0.782
2023-11-04 19:51:12+00:00,78,0.757
2023-11-04 19:51:13+00:00,78,0.777
2023-11-04 19:51:14+00:00,78,0.777
2023-11-04 19:51:14+00:00,78,0.763
2023-11-04 19:51:15+00:00,78,0.777
2023-11-04 19:51:16+00:00,78,0.776
2023-11-04 19:51:17+00:00,78,0.761
2023-11-04 19:51:17+00:00,78,0.78
2023-11-04 19:51:18+00:00,78,0.782
2023-11-04 19:51:19+00:00,78,0.754
2023-11-04 19:51:20+00:00,78,0.773
2023-11-04 19:51:20+00:00,78,0.771
2023-11-04 19:51:21+00:00,78,0.756
2023-11-04 19:51:22+00:00,78,0.774
2023-11-04 19:51:23+00:00,78,0.778
2023-11-04 19:51:24+00:00,78,0.757
2023-11-04 19:51:24+00:00,78,0.77
2023-11-04 19:51:25+00:00,78,0.778
2023-11-04 19:51:26+00:00,78,0.769
2023-11-04 19:51:27+00:00,78,0.776
2023-11-04 19:51:27+00:00,78,0.761
2023-11-04 19:51:28+00:00,78,0.76
2023-11-04 19:51:29+00:00,78,0.772
2023-11-04 19:51:30+00:00,78,0.771
2023-11-04 19:51:30+00:00,78,0.774
2023-11-04 19:51:31+00:00,78,0.776
2023-11-04 19:51:32+00:00,78,0.748
2023-11-04 19:51:33+00:00,78,0.752
2023-11-04 19:51:33+00:00,78,0.762
2023-11-04 19:51:34+00:00,78,0.753
2023-11-04 19:51:35+00:00,78,0.75
2023-11-04 19:51:36+00:00,79,0.748
2023-11-04 19:51:36+00:00,79,0.75
2023-11-04 19:51:37+00:00,79,0.742
2023-11-04 19:51:38+00:00,79,0.724
2023-11-04 19:51:39+00:00,80,0.718
2023-11-04 19:51:39+00:00,80,0.724
2023-11-04 19:51:40+00:00,80,0.732
2023-11-04 19:51:41+00:00,80,0.745
2023-11-04 19:51:42+00:00,80,0.738
2023-11-04 19:51:42+00:00,80,0.764
2023-11-04 19:51:43+00:00,80,0.77
2023-11-04 19:51:44+00:00,80,0.75
2023-11-04 19:51:45+00:00,80,0.769
2023-11-04 19:51:45+00:00,80,0.76
2023-11-04 19:51:46+00:00,80,0.745
2023-11-04 19:51:47+00:00,80,0.753
2023-11-04 19:51:48+00:00,80,0.733
2023-11-04 19:51:48+00:00,80,0.735
2023-11-04 19:51:49+00:00,80,0.73
2023-11-04 19:51:50+00:00,80,0.723
2023-11-04 19:51:51+00:00,81,0.739
2023-11-04 19:51:51+00:00,81,0.742
2023-11-04 19:51:52+00:00,81,0.733
2023-11-04 19:51:53+00:00,81,0.751
2023-11-04 19:51:53+00:00,81,0.752
2023-11-04 19:51:54+00:00,81,0.729
2023-11-04 19:51:55+00:00,81,0.729
2023-11-04 19:51:56+00:00,81,0.723
2023-11-04 19:51:56+00:00,81,0.712
2023-11-04 19:51:57+00:00,81,0.719
2023-11-04 19:51:58+00:00,82,0.713
2023-11-04 19:51:59+00:00,82,0.726
2023-11-04 19:51:59+00:00,82,0.742
2023-11-04 19:52:00+00:00,82,0.723
2023-11-04 19:52:01+00:00,82,0.743
2023-11-04 19:52:01+00:00,82,0.748
2023-11-04 19:52:02+00:00,82,0.727
2023-11-04 19:52:03+00:00,82,0.736
2023-11-04 19:52:04+00:00,82,0.729
2023-11-04 19:52:04+00:00,82,0.72
2023-11-04 19:52:05+00:00,82,0.735
2023-11-04 19:52:06+00:00,82,0.735
2023-11-04 19:52:07+00:00,82,0.726
2023-11-04 19:52:07+00:00,82,0.742
2023-11-04 19:52:08+00:00,82,0.74
2023-11-04 19:52:09+00:00,82,0.732
2023-11-04 19:52:10+00:00,82,0.74
2023-11-04 19:52:10+00:00,82,0.726
2023-11-04 19:52:11+00:00,82,0.733
2023-11-04 19:52:12+00:00,82,0.734
2023-11-04 19:52:13+00:00,82,0.727
2023-11-04 19:52:13+00:00,82,0.745
2023-11-04 19:52:14+00:00,82,0.77
2023-11-04 19:52:15+00:00,82,0.748
2023-11-04 19:52:16+00:00,81,0.77
2023-11-04 19:52:16+00:00,81,0.795
2023-11-04 19:52:17+00:00,81,0.786
2023-11-04 19:52:18+00:00,80,0.78
2023-11-04 19:52:19+00:00,80,0.795
2023-11-04 19:52:20+00:00,79,0.771
2023-11-04 19:52:20+00:00,79,0.774
2023-11-04 19:52:21+00:00,79,0.778
2023-11-04 19:52:22+00:00,79,0.757
2023-11-04 19:52:23+00:00,79,0.763
2023-11-04 19:52:23+00:00,79,0.755
2023-11-04 19:52:24+00:00,79,0.743
2023-11-04 19:52:25+00:00,79,0.747
2023-11-04 19:52:26+00:00,79,0.736
2023-11-04 19:52:26+00:00,79,0.753
2023-11-04 19:52:27+00:00,79,0.745
2023-11-04 19:52:28+00:00,80,0.734
2023-11-04 19:52:28+00:00,80,0.751
2023-11-04 19:52:29+00:00,80,0.744
2023-11-04 19:52:30+00:00,80,0.73
2023-11-04 19:52:31+00:00,80,0.733
2023-11-04 19:52:31+00:00,80,0.727
2023-11-04 19:52:32+00:00,80,0.707
2023-11-04 19:52:33+00:00,81,0.704
2023-11-04 19:52:33+00:00,81,0.701
2023-11-04 19:52:34+00:00,82,0.687
2023-11-04 19:52:35+00:00,83,0.691
2023-11-04 19:52:35+00:00,83,0.685
2023-11-04 19:52:36+00:00,83,0.686
2023-11-04 19:52:46+00:00,87,0.739
2023-11-04 19:52:47+00:00,85,0.741
2023-11-04 19:52:47+00:00,85,0.763
2023-11-04 19:52:48+00:00,85,0.759
2023-11-04 19:52:49+00:00,84,0.747
2023-11-04 19:52:50+00:00,83,0.753
2023-11-04 19:52:50+00:00,83,0.763
2023-11-04 19:52:51+00:00,83,0.746
2023-11-04 19:52:52+00:00,82,0.752
2023-11-04 19:52:53+00:00,82,0.748
2023-11-04 19:52:53+00:00,82,0.737
2023-11-04 19:52:54+00:00,82,0.744
2023-11-04 19:52:55+00:00,82,0.735
2023-11-04 19:52:56+00:00,82,0.721
2023-11-04 19:52:56+00:00,82,0.729
2023-11-04 19:52:57+00:00,82,0.754
2023-11-04 19:52:58+00:00,82,0.756
2023-11-04 19:52:59+00:00,81,0.738
2023-11-04 19:52:59+00:00,81,0.749
2023-11-04 19:53:00+00:00,81,0.75
2023-11-04 19:53:01+00:00,81,0.736
2023-11-04 19:53:02+00:00,81,0.752
2023-11-04 19:53:02+00:00,81,0.757
2023-11-04 19:53:03+00:00,81,0.745
2023-11-04 19:53:04+00:00,81,0.731
2023-11-04 19:53:05+00:00,81,0.76
2023-11-04 19:53:05+00:00,81,0.756
2023-11-04 19:53:06+00:00,81,0.763
2023-11-04 19:53:07+00:00,80,0.748
2023-11-04 19:53:08+00:00,80,0.752
2023-11-04 19:53:08+00:00,80,0.729
2023-11-04 19:53:09+00:00,80,0.713
2023-11-04 19:53:10+00:00,81,0.711
2023-11-04 19:53:10+00:00,81,0.709
2023-11-04 19:53:11+00:00,81,0.716
2023-11-04 19:53:12+00:00,82,0.71
2023-11-04 19:53:12+00:00,82,0.698
2023-11-04 19:53:13+00:00,82,0.694
2023-11-04 19:53:14+00:00,83,0.69
2023-11-04 19:53:15+00:00,84,0.705
2023-11-04 19:53:15+00:00,84,0.713
2023-11-04 19:53:16+00:00,84,0.729
2023-11-04 19:53:17+00:00,84,0.717
2023-11-04 19:53:18+00:00,83,0.732
2023-11-04 19:53:18+00:00,83,0.771
2023-11-04 19:53:19+00:00,83,0.794
2023-11-04 19:53:20+00:00,82,0.763
2023-11-04 19:53:21+00:00,81,0.777
2023-11-04 19:53:21+00:00,81,0.791
2023-11-04 19:53:22+00:00,81,0.778
2023-11-04 19:53:23+00:00,80,0.762
2023-11-04 19:53:24+00:00,80,0.772
2023-11-04 19:53:25+00:00,80,0.774
2023-11-04 19:53:25+00:00,80,0.75
2023-11-04 19:53:26+00:00,80,0.758
2023-11-04 19:53:27+00:00,80,0.759
2023-11-04 19:53:28+00:00,80,0.739
2023-11-04 19:53:28+00:00,80,0.74
2023-11-04 19:53:29+00:00,80,0.735
2023-11-04 19:53:30+00:00,80,0.724
2023-11-04 19:53:30+00:00,80,0.744
2023-11-04 19:53:31+00:00,80,0.749
2023-11-04 19:53:32+00:00,80,0.734
2023-11-04 19:53:33+00:00,80,0.737
2023-11-04 19:53:33+00:00,80,0.732
2023-11-04 19:53:34+00:00,81,0.727
2023-11-04 19:53:35+00:00,81,0.721
2023-11-04 19:53:35+00:00,81,0.708
2023-11-04 19:53:36+00:00,81,0.688
2023-11-04 19:53:37+00:00,83,0.671
2023-11-04 19:53:37+00:00,83,0.668
2023-11-04 19:53:38+00:00,83,0.657
2023-11-04 19:53:39+00:00,85,0.652
2023-11-04 19:53:39+00:00,85,0.65
2023-11-04 19:53:40+00:00,86,0.641
2023-11-04 19:53:41+00:00,88,0.646
2023-11-04 19:53:41+00:00,88,0.647
2023-11-04 19:53:42+00:00,88,0.644
2023-11-04 19:53:43+00:00,90,0.646
2023-11-04 19:53:43+00:00,90,0.649
2023-11-04 19:53:44+00:00,90,0.648
2023-11-04 19:53:45+00:00,91,0.658
2023-11-04 19:53:45+00:00,91,0.671
2023-11-04 19:53:46+00:00,91,0.664
2023-11-04 19:53:47+00:00,90,0.68
2023-11-04 19:53:47+00:00,90,0.685
2023-11-04 19:53:48+00:00,90,0.682
2023-11-04 19:53:49+00:00,89,0.693
2023-11-04 19:53:49+00:00,89,0.688
2023-11-04 19:53:50+00:00,89,0.687
2023-11-04 19:53:51+00:00,88,0.693
2023-11-04 19:53:51+00:00,88,0.688
2023-11-04 19:53:52+00:00,88,0.682
2023-11-04 19:53:53+00:00,88,0.688
2023-11-04 19:53:53+00:00,88,0.678
2023-11-04 19:53:54+00:00,88,0.67
2023-11-04 19:53:55+00:00,88,0.668
2023-11-04 19:53:56+00:00,89,0.665
2023-11-04 19:53:56+00:00,89,0.672
2023-11-04 19:53:57+00:00,89,0.689
2023-11-04 19:53:58+00:00,88,0.698
2023-11-04 19:53:58+00:00,88,0.695
2023-11-04 19:53:59+00:00,88,0.7
2023-11-04 19:54:00+00:00,87,0.709
2023-11-04 19:54:00+00:00,87,0.711
2023-11-04 19:54:01+00:00,87,0.704
2023-11-04 19:54:02+00:00,87,0.714
2023-11-04 19:54:03+00:00,86,0.724
2023-11-04 19:54:03+00:00,86,0.705
2023-11-04 19:54:04+00:00,86,0.704
2023-11-04 19:54:05+00:00,86,0.699
2023-11-04 19:54:05+00:00,86,0.691
2023-11-04 19:54:06+00:00,86,0.69
2023-11-04 19:54:07+00:00,86,0.691
2023-11-04 19:54:07+00:00,86,0.693
2023-11-04 19:54:08+00:00,86,0.718
2023-11-04 19:54:09+00:00,86,0.721
2023-11-04 19:54:10+00:00,85,0.725
2023-11-04 19:54:10+00:00,85,0.744
2023-11-04 19:54:11+00:00,85,0.771
2023-11-04 19:54:12+00:00,84,0.764
